open_time,open,high,low,close,volume
2020/9/29 3:53,10849.44,10856.86,10849.43,10853.53,30.166728
2020/9/29 3:54,10853.53,10856.99,10851.66,10852.85,26.975936
2020/9/29 3:55,10852.7,10854,10850.69,10852.93,15.77933
2020/9/29 3:56,10852.94,10856.16,10852.94,10854.98,15.655166
2020/9/29 3:57,10855.36,10860.71,10855.27,10860.7,10.635887
2020/9/29 3:58,10860.81,10861.46,10857.93,10860,16.1387
2020/9/29 3:59,10859.99,10869,10858.8,10869,17.810365
2020/9/29 4:00,10868.63,10872.15,10867.4,10868.32,161.58554
2020/9/29 4:01,10868.31,10869.99,10867.14,10868.03,20.937112
2020/9/29 4:02,10868.02,10870.3,10868.02,10870,8.14067
2020/9/29 4:03,10869.99,10872.15,10864.33,10864.44,14.326057
2020/9/29 4:04,10864.57,10870.96,10862.89,10870.69,12.867566
2020/9/29 4:05,10870.49,10871.13,10864.89,10868.43,7.921998
2020/9/29 4:06,10868.43,10869.58,10865.65,10865.99,8.377032
2020/9/29 4:07,10865.99,10867.24,10864.85,10866.3,12.987847
2020/9/29 4:08,10866.3,10867.82,10864.54,10865.9,13.353285
2020/9/29 4:09,10865.9,10867.71,10863.31,10866.03,15.311046
2020/9/29 4:10,10866.04,10868.98,10865.44,10865.46,11.056697
2020/9/29 4:11,10865.47,10866.69,10860.91,10862.8,14.702775
2020/9/29 4:12,10862.79,10869.04,10862.14,10868.42,18.423215
2020/9/29 4:13,10868.43,10874.73,10868.43,10873.25,50.025331
2020/9/29 4:14,10873.25,10874,10871.15,10872.66,12.521689
2020/9/29 4:15,10872.66,10872.66,10869.19,10869.99,11.985174
2020/9/29 4:16,10870,10870,10866.82,10870,8.028982
2020/9/29 4:17,10869.99,10872.02,10869.99,10870.2,8.970007
2020/9/29 4:18,10870.2,10870.21,10866.21,10867.81,7.451824
2020/9/29 4:19,10867.81,10869.02,10867,10869.02,9.088535
2020/9/29 4:20,10869.01,10872.45,10868.42,10869.6,15.310239
2020/9/29 4:21,10869.53,10869.91,10865,10865.02,23.604014
2020/9/29 4:22,10865.03,10865.41,10863.03,10864.27,13.060391
2020/9/29 4:23,10864.27,10864.27,10860.86,10862.94,16.948186
2020/9/29 4:24,10863.12,10867.73,10863.11,10867.08,24.389509
2020/9/29 4:25,10867.08,10867.09,10863.44,10865.11,12.026656
2020/9/29 4:26,10865.11,10867.16,10863.08,10867.16,20.532389
2020/9/29 4:27,10867.23,10868.93,10867.23,10868.37,10.224338
2020/9/29 4:28,10868.37,10868.37,10864.96,10866.78,11.550001
2020/9/29 4:29,10866.78,10868.36,10864.99,10868.36,6.182671
2020/9/29 4:30,10868.36,10868.37,10865.63,10867.59,11.311806
2020/9/29 4:31,10867.6,10869.01,10866.75,10867.79,24.732926
2020/9/29 4:32,10867.79,10867.88,10866.12,10866.5,6.88145
2020/9/29 4:33,10866.51,10869.6,10865.22,10865.22,15.675105
2020/9/29 4:34,10865.22,10865.23,10859.42,10860.64,21.584984
2020/9/29 4:35,10860.64,10866.53,10860.43,10864.69,18.526666
2020/9/29 4:36,10864.69,10869.43,10863.54,10869.32,15.682903
2020/9/29 4:37,10869.32,10869.6,10864.25,10866.11,18.153524
2020/9/29 4:38,10866.1,10869.42,10865.93,10869.01,14.519417
2020/9/29 4:39,10869.02,10869.6,10867.13,10868.76,6.618568
2020/9/29 4:40,10868.75,10868.75,10864.97,10866.45,13.508074
2020/9/29 4:41,10866.46,10868.73,10866.29,10868.34,12.356959
2020/9/29 4:42,10868.34,10868.45,10866.29,10868.37,16.34792
2020/9/29 4:43,10868.38,10874,10868.23,10873.58,36.289239
2020/9/29 4:44,10873.57,10873.58,10869.43,10869.95,19.308054
2020/9/29 4:45,10869.99,10870,10866.62,10867.66,8.787114
2020/9/29 4:46,10867.67,10868.74,10863.5,10865.54,20.163038
2020/9/29 4:47,10865.48,10865.54,10864.76,10865.53,4.8351
2020/9/29 4:48,10865.53,10870.43,10865.53,10866.89,12.685814
2020/9/29 4:49,10866.89,10867.72,10865.9,10866.89,14.136996
2020/9/29 4:50,10866.89,10866.89,10866,10866.89,15.432204
2020/9/29 4:51,10866.89,10867.2,10864.57,10864.84,9.414496
2020/9/29 4:52,10864.84,10865.43,10864.84,10865.43,9.806121
2020/9/29 4:53,10865.42,10867.37,10865.42,10867.2,11.789989
2020/9/29 4:54,10866.89,10867.34,10866.28,10866.54,12.025693
2020/9/29 4:55,10866.54,10866.55,10864.93,10864.95,12.495208
2020/9/29 4:56,10864.95,10864.96,10864.83,10864.95,6.154217
2020/9/29 4:57,10864.95,10864.96,10864.92,10864.92,7.79768
2020/9/29 4:58,10864.92,10868.46,10864.92,10867.26,19.267269
2020/9/29 4:59,10867.25,10869.51,10864.92,10869.41,22.431304
2020/9/29 5:00,10869.41,10870,10864,10864,56.692985
2020/9/29 5:01,10864,10864,10860.84,10861.02,11.026172
2020/9/29 5:02,10861.02,10861.19,10860.75,10861.09,15.143388
2020/9/29 5:03,10861.09,10861.09,10861.05,10861.07,17.355585
2020/9/29 5:04,10861.08,10868.25,10861.07,10864.39,27.757938
2020/9/29 5:05,10864.38,10864.52,10858.63,10862.26,75.253061
2020/9/29 5:06,10862.25,10862.26,10858.87,10859.1,12.61672
2020/9/29 5:07,10859.1,10859.1,10856.5,10856.5,13.006485
2020/9/29 5:08,10856.65,10858.39,10855.59,10855.82,14.320406
2020/9/29 5:09,10855.82,10855.98,10850.02,10850.02,22.502305
2020/9/29 5:10,10850.02,10850.21,10847.23,10848.56,20.000064
2020/9/29 5:11,10848.56,10851.21,10847.64,10850.9,8.742878
2020/9/29 5:12,10850.91,10854.84,10850.91,10854.45,13.598165
2020/9/29 5:13,10854.45,10854.45,10852.61,10853.34,10.753484
2020/9/29 5:14,10853.34,10854.6,10853.34,10854.37,8.075638
2020/9/29 5:15,10854.26,10854.36,10852.61,10852.9,8.242988
2020/9/29 5:16,10852.89,10856.58,10852,10855,17.282491
2020/9/29 5:17,10855,10856.5,10852.73,10856.04,6.711761
2020/9/29 5:18,10855.89,10856.58,10852.97,10855.32,11.202095
2020/9/29 5:19,10855.32,10855.47,10854.33,10854.79,6.088149
2020/9/29 5:20,10854.78,10860.04,10851.94,10855.11,32.325194
2020/9/29 5:21,10855.11,10855.99,10854.44,10855.54,7.235558
2020/9/29 5:22,10855.52,10856.87,10855.38,10856.86,3.74046
2020/9/29 5:23,10856.86,10857.54,10856.36,10857.31,7.350673
2020/9/29 5:24,10857.32,10858.51,10854,10858.07,18.8687
2020/9/29 5:25,10858.07,10858.29,10856.33,10857.22,5.624374
2020/9/29 5:26,10857.23,10860.58,10857.23,10860.56,12.760748
2020/9/29 5:27,10860.56,10868.59,10860.56,10867.07,15.914511
2020/9/29 5:28,10867.07,10868.59,10867.07,10868.58,6.6077
2020/9/29 5:29,10868.58,10870,10868.58,10870,18.143161
2020/9/29 5:30,10870,10870,10867.7,10868.54,18.233518
2020/9/29 5:31,10868.54,10870,10868,10869.68,7.618002
2020/9/29 5:32,10869.68,10870.83,10869.33,10870.59,13.097329
2020/9/29 5:33,10870.58,10873.41,10870.58,10872.94,13.933519
2020/9/29 5:34,10872.95,10878.74,10870.17,10878.5,31.111676
2020/9/29 5:35,10878.5,10878.61,10876.32,10877.99,17.800129
2020/9/29 5:36,10877.98,10878.61,10876.36,10876.36,15.445195
2020/9/29 5:37,10876.36,10876.54,10871.81,10872.99,18.371537
2020/9/29 5:38,10872.99,10873.53,10872.99,10873.32,2.936048
2020/9/29 5:39,10873.33,10874.27,10871.83,10874.26,8.982695
2020/9/29 5:40,10874.27,10879.07,10873.49,10879.01,20.874953
2020/9/29 5:41,10879,10879.14,10878,10878.21,8.07506
2020/9/29 5:42,10878.21,10879.54,10878.04,10879.51,15.945515
2020/9/29 5:43,10879.51,10882.56,10879.51,10880.6,16.716792
2020/9/29 5:44,10880.61,10882.57,10880.6,10881.79,9.146649
2020/9/29 5:45,10881.79,10882.56,10880.6,10880.6,5.609951
2020/9/29 5:46,10880.6,10882.58,10880.6,10881.76,7.155247
2020/9/29 5:47,10881.93,10884.25,10878.1,10882.37,24.844817
2020/9/29 5:48,10882.37,10882.65,10878.21,10882.47,11.131664
2020/9/29 5:49,10882.47,10888.59,10882.47,10887.13,57.124888
2020/9/29 5:50,10887.13,10887.14,10885.06,10885.95,12.521884
2020/9/29 5:51,10885.95,10887,10885.95,10886.42,12.324962
2020/9/29 5:52,10886.42,10886.96,10885.94,10886.66,4.781272
2020/9/29 5:53,10886.65,10888.54,10886.22,10886.22,17.357044
2020/9/29 5:54,10886.22,10886.22,10882.2,10883.62,8.817115
2020/9/29 5:55,10883.61,10884.01,10882.35,10884.01,5.877422
2020/9/29 5:56,10884.05,10886,10884,10884.59,13.053445
2020/9/29 5:57,10884.59,10885.31,10882.92,10883.21,19.444627
2020/9/29 5:58,10883.2,10885.99,10883.2,10885.79,5.944037
2020/9/29 5:59,10885.79,10886.32,10884.01,10885.08,4.744327
2020/9/29 6:00,10885.08,10885.51,10879.47,10880.02,16.224642
2020/9/29 6:01,10880.02,10880.52,10880,10880.01,10.340717
2020/9/29 6:02,10880,10880.01,10880,10880,10.37322
2020/9/29 6:03,10880,10885.06,10876.79,10881.82,40.2585
2020/9/29 6:04,10881.81,10881.88,10879.27,10881.76,4.837089
2020/9/29 6:05,10881.76,10882.35,10880.95,10881.25,5.081602
2020/9/29 6:06,10881.24,10885.42,10881.24,10882.95,13.279397
2020/9/29 6:07,10882.95,10882.96,10880.95,10881.5,3.852833
2020/9/29 6:08,10881.5,10884.02,10880,10883.09,4.826994
2020/9/29 6:09,10883.1,10883.54,10881.06,10881.06,4.414546
2020/9/29 6:10,10881.07,10882.52,10880,10881.34,10.725832
2020/9/29 6:11,10881.31,10883.42,10880.66,10882.48,7.470263
2020/9/29 6:12,10882.48,10883,10882,10882.73,10.068778
2020/9/29 6:13,10882.73,10883.42,10882.73,10883.21,6.781766
2020/9/29 6:14,10883.22,10883.23,10882,10882.18,8.027296
2020/9/29 6:15,10882.08,10882.45,10878.02,10878.91,18.333082
2020/9/29 6:16,10878.82,10878.82,10876.79,10876.79,9.839422
2020/9/29 6:17,10876.8,10876.8,10873.23,10875.73,15.296201
2020/9/29 6:18,10875.74,10875.74,10872.68,10873.37,7.670204
2020/9/29 6:19,10873.37,10878.26,10872.37,10878.12,18.737251
2020/9/29 6:20,10878.12,10878.13,10872.36,10872.72,9.749544
2020/9/29 6:21,10872.73,10874.77,10871.48,10873.82,11.532062
2020/9/29 6:22,10873.82,10877.24,10873.54,10877.23,23.942225
2020/9/29 6:23,10877.22,10878,10876.68,10877.01,24.08261
2020/9/29 6:24,10877.01,10877.01,10873.54,10874.26,10.767109
2020/9/29 6:25,10874.26,10875.43,10874.06,10874.07,3.003111
2020/9/29 6:26,10874.06,10874.61,10871.92,10871.92,5.996032
2020/9/29 6:27,10871.93,10872.05,10870.55,10871.29,7.939425
2020/9/29 6:28,10871.28,10872.39,10870.65,10870.86,11.745506
2020/9/29 6:29,10870.86,10873.24,10870.27,10872.08,7.561754
2020/9/29 6:30,10872.08,10872.08,10870.69,10870.78,3.680978
2020/9/29 6:31,10870.78,10870.79,10869.16,10869.18,14.37786
2020/9/29 6:32,10869.1,10869.11,10866.92,10866.92,10.964709
2020/9/29 6:33,10866.92,10867.8,10866.92,10867.5,11.031723
2020/9/29 6:34,10867.5,10870.55,10867.5,10869.99,10.514088
2020/9/29 6:35,10870,10870,10867.62,10867.75,10.993946
2020/9/29 6:36,10867.74,10867.74,10864.24,10865.66,23.917273
2020/9/29 6:37,10865.67,10867.17,10864.43,10864.44,8.292567
2020/9/29 6:38,10864.44,10870,10862.59,10869.76,11.459374
2020/9/29 6:39,10869.75,10870.78,10868.97,10869.2,12.737204
2020/9/29 6:40,10869.2,10870.69,10868.97,10870.54,2.841706
2020/9/29 6:41,10870.53,10871.03,10860.7,10860.75,21.357672
2020/9/29 6:42,10860.75,10865.23,10860.69,10863.37,12.524695
2020/9/29 6:43,10863.38,10863.38,10858.47,10859.09,25.298668
2020/9/29 6:44,10859.21,10862.7,10859.21,10859.99,19.55837
2020/9/29 6:45,10859.99,10860,10858.47,10859.99,9.008982
2020/9/29 6:46,10859.99,10860,10854.48,10857.99,28.833557
2020/9/29 6:47,10857.99,10862.11,10857.99,10860.69,36.001143
2020/9/29 6:48,10860.69,10868.79,10860.69,10867.21,18.396404
2020/9/29 6:49,10867.21,10868.21,10863.68,10863.8,18.909996
2020/9/29 6:50,10863.79,10865.41,10861.54,10864.42,24.148403
2020/9/29 6:51,10864.42,10871.06,10862.07,10865.16,46.086584
2020/9/29 6:52,10865.16,10865.77,10857.39,10859.67,30.442926
2020/9/29 6:53,10859.67,10862.09,10859.04,10861.59,9.509933
2020/9/29 6:54,10861.6,10861.6,10853.99,10854.18,26.690493
2020/9/29 6:55,10854.19,10855.44,10852,10852,12.499151
2020/9/29 6:56,10852,10854.43,10850,10853.99,33.167925
2020/9/29 6:57,10853.99,10856.03,10852.97,10856.03,19.376186
2020/9/29 6:58,10856.03,10858.39,10856,10857.61,23.802616
2020/9/29 6:59,10857.61,10867.36,10856.13,10867,50.178035
2020/9/29 7:00,10867.01,10867.25,10859.33,10864.38,29.782481
2020/9/29 7:01,10864.38,10867.25,10863,10867,13.474766
2020/9/29 7:02,10867.12,10867.25,10860.08,10862.13,24.403257
2020/9/29 7:03,10862.13,10862.13,10859,10859.65,14.812582
2020/9/29 7:04,10859.65,10859.65,10858.54,10858.99,13.511389
2020/9/29 7:05,10859,10862.74,10858.91,10862.74,14.854631
2020/9/29 7:06,10862.74,10862.88,10859.01,10859.61,11.675144
2020/9/29 7:07,10859.51,10859.57,10854.18,10854.56,50.580451
2020/9/29 7:08,10854.56,10854.56,10850,10850.25,28.745534
2020/9/29 7:09,10850,10850.71,10849.36,10850.55,14.187968
2020/9/29 7:10,10850.54,10850.9,10850.19,10850.9,6.314742
2020/9/29 7:11,10850.84,10850.84,10849.45,10850,7.42696
2020/9/29 7:12,10849.99,10855.56,10849.99,10852.23,18.650571
2020/9/29 7:13,10852.23,10852.24,10848.13,10848.2,8.084957
2020/9/29 7:14,10848.21,10849.37,10845.49,10846.1,11.348929
2020/9/29 7:15,10846.59,10846.9,10626,10775.75,1350.19768
2020/9/29 7:16,10775.75,10782,10746.53,10763.05,227.28241
2020/9/29 7:17,10763.05,10768.53,10747.13,10747.13,112.9361
2020/9/29 7:18,10747.57,10750.04,10713.01,10743.97,199.313174
2020/9/29 7:19,10743.97,10759.5,10741.66,10742.42,88.478807
2020/9/29 7:20,10742.41,10746,10721.81,10730.95,115.636216
2020/9/29 7:21,10729.57,10743.09,10724.34,10741.65,97.512904
2020/9/29 7:22,10741.65,10754.16,10735.91,10754.16,83.509803
2020/9/29 7:23,10754.15,10758.86,10748.18,10753.88,88.6859
2020/9/29 7:24,10753.6,10758.06,10749.78,10751.02,56.422137
2020/9/29 7:25,10751.02,10754.75,10747.99,10748,35.816273
2020/9/29 7:26,10748.29,10750.74,10745,10750.32,49.246185
2020/9/29 7:27,10750.32,10758.5,10748.21,10758.4,52.800981
2020/9/29 7:28,10758.49,10762.21,10755.89,10758.05,31.773032
2020/9/29 7:29,10758.05,10758.16,10751.04,10756.16,38.519801
2020/9/29 7:30,10756.18,10756.18,10733.37,10742.09,89.507892
2020/9/29 7:31,10742.76,10744.41,10733.38,10733.91,21.260083
2020/9/29 7:32,10734.02,10755.78,10733.38,10753.83,45.256888
2020/9/29 7:33,10755.13,10755.13,10745.92,10751.51,55.366143
2020/9/29 7:34,10751.41,10752.82,10746.79,10749.8,16.997851
2020/9/29 7:35,10749.8,10755.37,10747.47,10752.59,25.387151
2020/9/29 7:36,10752.59,10752.59,10746.79,10746.79,19.137421
2020/9/29 7:37,10746.8,10752.59,10744.88,10750.64,40.856686
2020/9/29 7:38,10750.63,10751.56,10741.6,10745.64,22.232096
2020/9/29 7:39,10745.64,10751.97,10745.64,10751.76,25.806957
2020/9/29 7:40,10751.76,10757.99,10751.71,10757.67,51.057557
2020/9/29 7:41,10757.48,10757.99,10754.66,10755.62,16.607342
2020/9/29 7:42,10755.7,10755.71,10745,10748.36,42.047691
2020/9/29 7:43,10748.37,10748.95,10734.06,10738.12,49.303624
2020/9/29 7:44,10738.12,10744.45,10738.11,10744.34,19.155585
2020/9/29 7:45,10744.34,10744.35,10718.14,10724.45,163.693327
2020/9/29 7:46,10724.37,10728.37,10657,10675,301.205612
2020/9/29 7:47,10675.06,10704.09,10635.43,10695.87,305.671831
2020/9/29 7:48,10698.79,10699.15,10685.8,10697.2,76.680881
2020/9/29 7:49,10697.25,10701.07,10690.72,10697.62,107.751835
2020/9/29 7:50,10697.8,10701.79,10684.49,10696.62,84.189968
2020/9/29 7:51,10696.62,10705.34,10690.93,10703.6,42.957226
2020/9/29 7:52,10703.61,10705.34,10697.96,10703.67,29.2216
2020/9/29 7:53,10703.67,10705.29,10699.34,10700.78,31.179522
2020/9/29 7:54,10700.78,10708.86,10700.62,10707.69,40.379645
2020/9/29 7:55,10707.78,10707.8,10703.18,10704.37,27.963273
2020/9/29 7:56,10704.37,10705.05,10698.23,10700.11,25.210412
2020/9/29 7:57,10700,10700.01,10694.18,10694.4,27.412266
2020/9/29 7:58,10694.18,10694.82,10686.46,10691.72,48.327167
2020/9/29 7:59,10691.47,10698.56,10690.21,10696.12,39.528098
2020/9/29 8:00,10696.11,10696.11,10662.41,10684.6,230.120214
2020/9/29 8:01,10684.6,10684.61,10656.82,10678.1,85.554383
2020/9/29 8:02,10678.51,10687.32,10675,10684.88,92.211188
2020/9/29 8:03,10684.89,10694.5,10684.88,10691.87,64.592199
2020/9/29 8:04,10691.87,10697.78,10689.71,10694.98,49.606783
2020/9/29 8:05,10694.99,10709.15,10694.3,10707.4,49.013816
2020/9/29 8:06,10707.4,10714.24,10704.52,10708.58,56.513998
2020/9/29 8:07,10708.57,10713.02,10708.31,10709.29,33.13656
2020/9/29 8:08,10709.29,10717.93,10709.29,10717.72,27.199513
2020/9/29 8:09,10717.71,10721.17,10712.81,10712.81,42.356951
2020/9/29 8:10,10712.81,10712.82,10708.55,10710,15.066257
2020/9/29 8:11,10710,10724.75,10709.99,10722.4,52.165642
2020/9/29 8:12,10722.53,10724.19,10712.48,10713.67,33.411993
2020/9/29 8:13,10713.67,10719.02,10712.16,10714.65,27.17954
2020/9/29 8:14,10714.66,10714.66,10708.55,10713.84,17.347179
2020/9/29 8:15,10713.83,10713.84,10708.29,10708.4,26.787231
2020/9/29 8:16,10708.4,10723.2,10708.29,10722.03,27.504035
2020/9/29 8:17,10722.04,10726.25,10721.8,10725.7,26.457789
2020/9/29 8:18,10725.71,10730.73,10724.05,10725.71,33.8384
2020/9/29 8:19,10725.71,10725.71,10719.55,10722.84,24.160458
2020/9/29 8:20,10722.83,10726.47,10721.01,10721.47,18.044955
2020/9/29 8:21,10721.46,10722.95,10718.55,10722.95,20.918651
2020/9/29 8:22,10722.94,10725.85,10722.1,10725.85,22.017342
2020/9/29 8:23,10725.85,10726.48,10718.57,10719.61,19.63052
2020/9/29 8:24,10719.61,10720.72,10719.55,10719.76,23.905024
2020/9/29 8:25,10719.76,10719.92,10716.62,10718.5,22.295232
2020/9/29 8:26,10718.5,10718.5,10714.47,10714.56,25.460722
2020/9/29 8:27,10714.56,10717.48,10714.47,10717.47,8.817551
2020/9/29 8:28,10717.48,10723.67,10717.48,10720.9,55.403533
2020/9/29 8:29,10720.91,10720.91,10719.98,10719.98,18.019004
2020/9/29 8:30,10719.98,10719.99,10715,10716.9,33.431051
2020/9/29 8:31,10716.9,10723.37,10716.89,10720.09,34.024293
2020/9/29 8:32,10720.16,10723.24,10718.22,10718.32,28.531729
2020/9/29 8:33,10718.33,10718.33,10714.47,10715.19,16.934292
2020/9/29 8:34,10715.45,10716.61,10713.2,10715.11,8.517144
2020/9/29 8:35,10715.11,10717.62,10709.87,10710.5,35.82763
2020/9/29 8:36,10710.49,10710.5,10700,10701.51,45.403891
2020/9/29 8:37,10701.51,10705,10696.41,10704.99,38.751923
2020/9/29 8:38,10704.99,10715.4,10704.99,10715.2,19.212227
2020/9/29 8:39,10715.21,10721.72,10713.66,10720.44,22.743742
2020/9/29 8:40,10719.66,10722.99,10718.45,10718.46,17.162835
2020/9/29 8:41,10718.45,10719.88,10713.07,10719.88,25.878472
2020/9/29 8:42,10719.87,10727.75,10719.87,10724.99,50.86282
2020/9/29 8:43,10724.63,10726.09,10723.83,10726.09,18.893169
2020/9/29 8:44,10726.09,10732.02,10725,10730.72,19.119076
2020/9/29 8:45,10730.73,10731.01,10724.89,10724.98,40.036437
2020/9/29 8:46,10724.98,10728.19,10724.65,10727.27,8.863034
2020/9/29 8:47,10727.27,10727.27,10723.81,10725,31.76318
2020/9/29 8:48,10724.99,10725,10717.54,10717.54,22.174929
2020/9/29 8:49,10717.55,10720,10714.18,10720,22.501442
2020/9/29 8:50,10720,10721.27,10718.01,10721.26,28.274474
2020/9/29 8:51,10721.26,10727.39,10717.1,10723.58,25.433109
2020/9/29 8:52,10723.59,10723.59,10722.21,10722.72,8.175042
2020/9/29 8:53,10722.64,10722.64,10715,10717.8,16.496304
2020/9/29 8:54,10718.06,10718.07,10711,10711.12,27.593224
2020/9/29 8:55,10711.13,10725.23,10711.13,10721.42,34.246288
2020/9/29 8:56,10721.99,10721.99,10717.87,10717.88,12.014311
2020/9/29 8:57,10717.87,10724.47,10716.69,10720.58,49.562947
2020/9/29 8:58,10720.58,10720.58,10719.96,10720.3,7.531973
2020/9/29 8:59,10720.3,10720.3,10710.43,10710.43,14.665398
2020/9/29 9:00,10710.44,10715.34,10710.43,10712.02,18.819498
2020/9/29 9:01,10712.02,10713.3,10711.1,10713.15,16.668414
2020/9/29 9:02,10713.15,10713.4,10705.63,10709.14,46.65694
2020/9/29 9:03,10708.38,10708.38,10703.12,10706.56,28.117114
2020/9/29 9:04,10706.56,10715.41,10706.56,10715.41,27.944058
2020/9/29 9:05,10715.41,10716.93,10715.4,10716.24,7.189007
2020/9/29 9:06,10716.24,10717.98,10712.59,10712.74,19.161661
2020/9/29 9:07,10712.74,10712.74,10703.38,10704.98,28.942453
2020/9/29 9:08,10704.97,10708.16,10704.8,10708,13.027865
2020/9/29 9:09,10708,10708.01,10698.44,10702.39,57.220916
2020/9/29 9:10,10702.4,10704.36,10701.71,10703.4,25.463944
2020/9/29 9:11,10703.48,10703.68,10700,10700,17.889769
2020/9/29 9:12,10700,10700.01,10688,10692.51,43.879259
2020/9/29 9:13,10692.51,10700,10692.51,10697.83,10.684141
2020/9/29 9:14,10697.84,10703.01,10697.83,10703,26.598132
2020/9/29 9:15,10703,10709.72,10703,10706.64,18.741047
2020/9/29 9:16,10706.96,10706.96,10701.42,10701.43,22.230164
2020/9/29 9:17,10701.3,10702.39,10692.13,10692.54,16.068757
2020/9/29 9:18,10692.55,10694.7,10688,10689.4,28.482911
2020/9/29 9:19,10689.39,10694.03,10688.51,10693.91,10.077814
2020/9/29 9:20,10693.9,10702.02,10693.9,10697.36,14.490189
2020/9/29 9:21,10697.35,10697.36,10676.09,10679.9,73.242527
2020/9/29 9:22,10679.9,10687.2,10676.62,10682.94,40.074191
2020/9/29 9:23,10682.94,10694.19,10681.47,10686.44,42.019928
2020/9/29 9:24,10686.43,10694.23,10686.43,10694.22,36.897443
2020/9/29 9:25,10694.22,10694.24,10686,10691.14,25.613015
2020/9/29 9:26,10691.15,10698.35,10690.84,10693.44,33.861956
2020/9/29 9:27,10693.45,10698.34,10693.45,10698.05,16.701549
2020/9/29 9:28,10698.05,10701.18,10698.05,10699.41,6.431177
2020/9/29 9:29,10699.42,10704.31,10699.42,10702.86,17.145462
2020/9/29 9:30,10702.85,10702.85,10691.78,10693.15,22.910375
2020/9/29 9:31,10693.15,10696.74,10691.9,10693.84,85.745117
2020/9/29 9:32,10693.84,10700.35,10693.84,10696.16,30.168125
2020/9/29 9:33,10696.17,10696.17,10692.49,10693.08,9.454649
2020/9/29 9:34,10693.07,10693.07,10690.1,10691.67,9.819646
2020/9/29 9:35,10691.67,10700.04,10691.67,10698.83,17.883873
2020/9/29 9:36,10698.74,10702.77,10698.74,10702.77,17.382399
2020/9/29 9:37,10702.76,10708.82,10702.76,10705.78,30.692835
2020/9/29 9:38,10705.78,10707.7,10704.3,10705.01,6.835167
2020/9/29 9:39,10705.99,10709.22,10705.98,10708.51,10.830056
2020/9/29 9:40,10708.5,10708.51,10702.75,10705.24,21.103112
2020/9/29 9:41,10705.24,10705.26,10702.75,10704.53,25.96221
2020/9/29 9:42,10704.53,10705.19,10702.99,10704.38,27.612417
2020/9/29 9:43,10704.38,10706.09,10702.72,10703.8,15.6548
2020/9/29 9:44,10703.79,10706.22,10703.07,10704.74,28.486365
2020/9/29 9:45,10704.74,10704.74,10701.66,10701.77,30.28792
2020/9/29 9:46,10701.76,10703.26,10700,10701.98,17.957236
2020/9/29 9:47,10701.97,10701.97,10698.65,10699.48,13.954327
2020/9/29 9:48,10699.47,10699.6,10692.74,10693.11,25.65927
2020/9/29 9:49,10693.12,10696.05,10689.94,10690,41.614528
2020/9/29 9:50,10690,10694.6,10686.05,10691.44,31.376498
2020/9/29 9:51,10691.44,10691.44,10683.33,10688.31,14.335613
2020/9/29 9:52,10688.3,10689.95,10684.96,10685.81,18.011372
2020/9/29 9:53,10685.82,10692.28,10685.81,10689.9,38.960898
2020/9/29 9:54,10689.89,10695.5,10689.89,10693.15,33.37067
2020/9/29 9:55,10693.16,10693.69,10692.16,10692.95,28.46125
2020/9/29 9:56,10692.99,10695.79,10692.16,10693.85,36.463134
2020/9/29 9:57,10693.85,10695,10692.8,10694.21,37.255951
2020/9/29 9:58,10694.21,10694.21,10681.07,10683.01,36.853671
2020/9/29 9:59,10683.02,10688.2,10678,10683.59,147.287671
2020/9/29 10:00,10683.59,10685.41,10681,10682.33,26.452843
2020/9/29 10:01,10682.33,10682.33,10680.15,10680.94,13.275815
2020/9/29 10:02,10680.94,10681.32,10680,10681.32,17.355485
2020/9/29 10:03,10680.91,10685.47,10680.91,10683.86,14.542426
2020/9/29 10:04,10683.86,10684.32,10676.1,10682.92,38.542703
2020/9/29 10:05,10682.92,10692.14,10679.86,10689.27,54.398594
2020/9/29 10:06,10689.27,10689.27,10686.46,10687.57,27.712309
2020/9/29 10:07,10687.57,10688.1,10684.48,10684.48,22.837471
2020/9/29 10:08,10684.48,10688.03,10681.9,10687.71,24.187353
2020/9/29 10:09,10687.8,10688.03,10677.82,10679.51,53.097112
2020/9/29 10:10,10679.57,10684.9,10676.01,10681.71,35.854637
2020/9/29 10:11,10681.72,10688.55,10679.24,10688.1,36.321888
2020/9/29 10:12,10688.09,10688.45,10682.62,10684.58,19.855982
2020/9/29 10:13,10684.59,10691.38,10684.58,10691.37,37.603244
2020/9/29 10:14,10691.37,10694.94,10690.38,10692,38.641005
2020/9/29 10:15,10692,10692.01,10682.64,10685.14,29.048607
2020/9/29 10:16,10685.13,10687.01,10680,10680.8,25.969708
2020/9/29 10:17,10680.79,10694.26,10680.79,10687.88,34.558456
2020/9/29 10:18,10687.88,10687.89,10682.34,10683.47,37.025711
2020/9/29 10:19,10683.55,10690.9,10683.55,10689.86,14.369794
2020/9/29 10:20,10689.86,10690.24,10686.79,10689.85,34.600589
2020/9/29 10:21,10689.86,10689.86,10688.39,10688.65,5.991032
2020/9/29 10:22,10688.65,10693.32,10688.64,10692.7,13.157249
2020/9/29 10:23,10692.69,10697.96,10692.54,10697.96,20.72888
2020/9/29 10:24,10697.96,10698.46,10695.78,10696.43,14.326971
2020/9/29 10:25,10696.43,10697.41,10695.8,10697.16,15.707645
2020/9/29 10:26,10697.15,10702.83,10696.95,10702.4,20.052121
